Picture,DistortionType,DistortionValue,Filename,Method,Value
Degus,Blur,5.0,Degus_blur_5.png,LPIPS,0.16062688827514648
Degus,Blur,5.0,Degus_blur_5.png,SSIM,0.5242232111680821
Degus,Blur,5.0,Degus_blur_5.png,PSNR,23.31787770978483
Degus,Blur,50.0,Degus_blur_50.png,LPIPS,0.7115867137908936
Degus,Blur,50.0,Degus_blur_50.png,SSIM,0.4441751698128223
Degus,Blur,50.0,Degus_blur_50.png,PSNR,20.624689076654114
Degus,Blur,5.0,Degus_blur_5_0.png,LPIPS,0.16062688827514648
Degus,Blur,5.0,Degus_blur_5_0.png,SSIM,0.5242232111680821
Degus,Blur,5.0,Degus_blur_5_0.png,PSNR,23.31787770978483
Degus,Blur,60.0,Degus_blur_60.png,LPIPS,0.736283540725708
Degus,Blur,60.0,Degus_blur_60.png,SSIM,0.44087778921225224
Degus,Blur,60.0,Degus_blur_60.png,PSNR,20.365470110411277
Degus,Blur,70.0,Degus_blur_70.png,LPIPS,0.752838134765625
Degus,Blur,70.0,Degus_blur_70.png,SSIM,0.43801040134557373
Degus,Blur,70.0,Degus_blur_70.png,PSNR,20.129379624932795
Degus,Blur,80.0,Degus_blur_80.png,LPIPS,0.7672151923179626
Degus,Blur,80.0,Degus_blur_80.png,SSIM,0.4354884215955243
Degus,Blur,80.0,Degus_blur_80.png,PSNR,19.916008754417177
Degus,Blur,90.0,Degus_blur_90.png,LPIPS,0.7800548672676086
Degus,Blur,90.0,Degus_blur_90.png,SSIM,0.43334607577514456
Degus,Blur,90.0,Degus_blur_90.png,PSNR,19.721106362580414
Degus,Brightness,0.0,Degus_brightness_0.bmp,LPIPS,0.0
Degus,Brightness,0.0,Degus_brightness_0.bmp,SSIM,1.0
Degus,Brightness,0.0,Degus_brightness_0.bmp,PSNR,inf
Degus,Brightness,1.0,Degus_brightness_1.png,LPIPS,0.0
Degus,Brightness,1.0,Degus_brightness_1.png,SSIM,1.0
Degus,Brightness,1.0,Degus_brightness_1.png,PSNR,inf
Degus,Brightness,10.0,Degus_brightness_10.png,LPIPS,0.6850706338882446
Degus,Brightness,10.0,Degus_brightness_10.png,SSIM,0.2823318503251994
Degus,Brightness,10.0,Degus_brightness_10.png,PSNR,4.135982666056336
Degus,Brightness,12.0,Degus_brightness_12.png,LPIPS,0.7108626961708069
Degus,Brightness,12.0,Degus_brightness_12.png,SSIM,0.2763575614430043
Degus,Brightness,12.0,Degus_brightness_12.png,PSNR,3.9691258874401214
Degus,Brightness,14.0,Degus_brightness_14.png,LPIPS,0.7302203178405762
Degus,Brightness,14.0,Degus_brightness_14.png,SSIM,0.27273151049260275
Degus,Brightness,14.0,Degus_brightness_14.png,PSNR,3.8517566235935323
Degus,Brightness,16.0,Degus_brightness_16.png,LPIPS,0.7452226877212524
Degus,Brightness,16.0,Degus_brightness_16.png,SSIM,0.27030579947028094
Degus,Brightness,16.0,Degus_brightness_16.png,PSNR,3.7637992543285526
Degus,Brightness,18.0,Degus_brightness_18.png,LPIPS,0.7577968835830688
Degus,Brightness,18.0,Degus_brightness_18.png,SSIM,0.26868695800450904
Degus,Brightness,18.0,Degus_brightness_18.png,PSNR,3.69622679403043
Degus,Brightness,2.0,Degus_brightness_2.png,LPIPS,0.21043479442596436
Degus,Brightness,2.0,Degus_brightness_2.png,SSIM,0.6963295589545009
Degus,Brightness,2.0,Degus_brightness_2.png,PSNR,10.894464899830984
Degus,Brightness,20.0,Degus_brightness_20.png,LPIPS,0.7680904865264893
Degus,Brightness,20.0,Degus_brightness_20.png,SSIM,0.26750942435925856
Degus,Brightness,20.0,Degus_brightness_20.png,PSNR,3.642272031020814
Degus,Brightness,3.0,Degus_brightness_3.png,LPIPS,0.31715404987335205
Degus,Brightness,3.0,Degus_brightness_3.png,SSIM,0.48154795913285353
Degus,Brightness,3.0,Degus_brightness_3.png,PSNR,7.93860504122571
Degus,Brightness,4.0,Degus_brightness_4.png,LPIPS,0.43859922885894775
Degus,Brightness,4.0,Degus_brightness_4.png,SSIM,0.3802295385105287
Degus,Brightness,4.0,Degus_brightness_4.png,PSNR,6.366763278293382
Degus,Brightness,5.0,Degus_brightness_5.png,LPIPS,0.5418863296508789
Degus,Brightness,5.0,Degus_brightness_5.png,SSIM,0.3330511750078436
Degus,Brightness,5.0,Degus_brightness_5.png,PSNR,5.354280346004669
Degus,Brightness,6.0,Degus_brightness_6.png,LPIPS,0.5908190011978149
Degus,Brightness,6.0,Degus_brightness_6.png,SSIM,0.31565996679823755
Degus,Brightness,6.0,Degus_brightness_6.png,PSNR,4.862183593726012
Degus,Brightness,7.0,Degus_brightness_7.png,LPIPS,0.623190701007843
Degus,Brightness,7.0,Degus_brightness_7.png,SSIM,0.3022012629613883
Degus,Brightness,7.0,Degus_brightness_7.png,PSNR,4.587705499301619
Degus,Brightness,8.0,Degus_brightness_8.png,LPIPS,0.6479414105415344
Degus,Brightness,8.0,Degus_brightness_8.png,SSIM,0.29306547551055157
Degus,Brightness,8.0,Degus_brightness_8.png,PSNR,4.394649944673493
Degus,Brightness,9.0,Degus_brightness_9.png,LPIPS,0.668113648891449
Degus,Brightness,9.0,Degus_brightness_9.png,SSIM,0.2868446318056164
Degus,Brightness,9.0,Degus_brightness_9.png,PSNR,4.249567023363095
Degus,Circularblur,0.0,Degus_circularBlur_0.bmp,LPIPS,0.0
Degus,Circularblur,0.0,Degus_circularBlur_0.bmp,SSIM,1.0
Degus,Circularblur,0.0,Degus_circularBlur_0.bmp,PSNR,inf
Degus,Circularblur,11.0,Degus_circularBlur_11.png,LPIPS,0.23100748658180237
Degus,Circularblur,11.0,Degus_circularBlur_11.png,SSIM,0.4837345291606466
Degus,Circularblur,11.0,Degus_circularBlur_11.png,PSNR,22.64637008637319
Degus,Circularblur,13.0,Degus_circularBlur_13.png,LPIPS,0.2737860679626465
Degus,Circularblur,13.0,Degus_circularBlur_13.png,SSIM,0.48000783916723205
Degus,Circularblur,13.0,Degus_circularBlur_13.png,PSNR,22.475741040045133
Degus,Circularblur,15.0,Degus_circularBlur_15.png,LPIPS,0.30501875281333923
Degus,Circularblur,15.0,Degus_circularBlur_15.png,SSIM,0.4759428240847912
Degus,Circularblur,15.0,Degus_circularBlur_15.png,PSNR,22.33984630844427
Degus,Circularblur,20.0,Degus_circularBlur_20.png,LPIPS,0.3666655123233795
Degus,Circularblur,20.0,Degus_circularBlur_20.png,SSIM,0.4705053034240753
Degus,Circularblur,20.0,Degus_circularBlur_20.png,PSNR,22.12578083638408
Degus,Circularblur,25.0,Degus_circularBlur_25.png,LPIPS,0.4134922921657562
Degus,Circularblur,25.0,Degus_circularBlur_25.png,SSIM,0.46686256738375537
Degus,Circularblur,25.0,Degus_circularBlur_25.png,PSNR,21.961175341595084
Degus,Circularblur,3.0,Degus_circularBlur_3.png,LPIPS,0.004661714192479849
Degus,Circularblur,3.0,Degus_circularBlur_3.png,SSIM,0.7788828114493542
Degus,Circularblur,3.0,Degus_circularBlur_3.png,PSNR,27.780223078923957
Degus,Circularblur,30.0,Degus_circularBlur_30.png,LPIPS,0.45198604464530945
Degus,Circularblur,30.0,Degus_circularBlur_30.png,SSIM,0.46366568339253034
Degus,Circularblur,30.0,Degus_circularBlur_30.png,PSNR,21.806649331295866
Degus,Circularblur,5.0,Degus_circularBlur_5.png,LPIPS,0.030673593282699585
Degus,Circularblur,5.0,Degus_circularBlur_5.png,SSIM,0.6033249607460421
Degus,Circularblur,5.0,Degus_circularBlur_5.png,PSNR,24.632169758449535
Degus,Circularblur,7.0,Degus_circularBlur_7.png,LPIPS,0.08158101886510849
Degus,Circularblur,7.0,Degus_circularBlur_7.png,SSIM,0.5207876675648412
Degus,Circularblur,7.0,Degus_circularBlur_7.png,PSNR,23.45267081482698
Degus,Circularblur,9.0,Degus_circularBlur_9.png,LPIPS,0.1628427803516388
Degus,Circularblur,9.0,Degus_circularBlur_9.png,SSIM,0.4904630613260177
Degus,Circularblur,9.0,Degus_circularBlur_9.png,PSNR,22.89513787692751
Degus,Dilation,0.0,Degus_dilation_0.bmp,LPIPS,0.0
Degus,Dilation,0.0,Degus_dilation_0.bmp,SSIM,1.0
Degus,Dilation,0.0,Degus_dilation_0.bmp,PSNR,inf
Degus,Dilation,11.0,Degus_dilation_11.png,LPIPS,0.3130744993686676
Degus,Dilation,11.0,Degus_dilation_11.png,SSIM,0.39541725721544013
Degus,Dilation,11.0,Degus_dilation_11.png,PSNR,13.49597229850408
Degus,Dilation,15.0,Degus_dilation_15.png,LPIPS,0.34358325600624084
Degus,Dilation,15.0,Degus_dilation_15.png,SSIM,0.38757196274084266
Degus,Dilation,15.0,Degus_dilation_15.png,PSNR,12.8078863107195
Degus,Dilation,18.0,Degus_dilation_18.png,LPIPS,0.3698579668998718
Degus,Dilation,18.0,Degus_dilation_18.png,SSIM,0.3834352025844816
Degus,Dilation,18.0,Degus_dilation_18.png,PSNR,12.407253550506914
Degus,Dilation,20.0,Degus_dilation_20.png,LPIPS,0.3872388005256653
Degus,Dilation,20.0,Degus_dilation_20.png,SSIM,0.3810761703055878
Degus,Dilation,20.0,Degus_dilation_20.png,PSNR,12.180693522164042
Degus,Dilation,25.0,Degus_dilation_25.png,LPIPS,0.4329316020011902
Degus,Dilation,25.0,Degus_dilation_25.png,SSIM,0.37623536816912734
Degus,Dilation,25.0,Degus_dilation_25.png,PSNR,11.709327654260909
Degus,Dilation,3.0,Degus_dilation_3.png,LPIPS,0.07622048258781433
Degus,Dilation,3.0,Degus_dilation_3.png,SSIM,0.5812513891093817
Degus,Dilation,3.0,Degus_dilation_3.png,PSNR,17.981402033129
Degus,Dilation,5.0,Degus_dilation_5.png,LPIPS,0.14055800437927246
Degus,Dilation,5.0,Degus_dilation_5.png,SSIM,0.4459989343044188
Degus,Dilation,5.0,Degus_dilation_5.png,PSNR,15.698693475213814
Degus,Dilation,7.0,Degus_dilation_7.png,LPIPS,0.21267753839492798
Degus,Dilation,7.0,Degus_dilation_7.png,SSIM,0.4082438750011927
Degus,Dilation,7.0,Degus_dilation_7.png,PSNR,14.634381913930595
Degus,Dilation,9.0,Degus_dilation_9.png,LPIPS,0.2735103964805603
Degus,Dilation,9.0,Degus_dilation_9.png,SSIM,0.39942038756562154
Degus,Dilation,9.0,Degus_dilation_9.png,PSNR,13.991649253103411
Degus,Hole,0.0,Degus_hole_0.bmp,LPIPS,0.0
Degus,Hole,0.0,Degus_hole_0.bmp,SSIM,1.0
Degus,Hole,0.0,Degus_hole_0.bmp,PSNR,inf
Degus,Hole,0.05,Degus_hole_0_05.png,LPIPS,0.020119559019804
Degus,Hole,0.05,Degus_hole_0_05.png,SSIM,0.9932625680355015
Degus,Hole,0.05,Degus_hole_0_05.png,PSNR,32.556572976267276
Degus,Hole,0.1,Degus_hole_0_1.png,LPIPS,0.041860904544591904
Degus,Hole,0.1,Degus_hole_0_1.png,SSIM,0.9739442962044862
Degus,Hole,0.1,Degus_hole_0_1.png,PSNR,27.070705760768874
Degus,Hole,0.15,Degus_hole_0_15.png,LPIPS,0.06647222489118576
Degus,Hole,0.15,Degus_hole_0_15.png,SSIM,0.9437167730754923
Degus,Hole,0.15,Degus_hole_0_15.png,PSNR,23.956970777225067
Degus,Hole,0.2,Degus_hole_0_2.png,LPIPS,0.09790362417697906
Degus,Hole,0.2,Degus_hole_0_2.png,SSIM,0.9002726029484912
Degus,Hole,0.2,Degus_hole_0_2.png,PSNR,21.930640896985555
Degus,Hole,0.3,Degus_hole_0_3.png,LPIPS,0.24386557936668396
Degus,Hole,0.3,Degus_hole_0_3.png,SSIM,0.7727046108113124
Degus,Hole,0.3,Degus_hole_0_3.png,PSNR,17.18365820984472
Degus,Hole,0.4,Degus_hole_0_4.png,LPIPS,0.4416859447956085
Degus,Hole,0.4,Degus_hole_0_4.png,SSIM,0.5909260346492308
Degus,Hole,0.4,Degus_hole_0_4.png,PSNR,13.691784075197212
Degus,Hole,0.5,Degus_hole_0_5.png,LPIPS,0.6794188022613525
Degus,Hole,0.5,Degus_hole_0_5.png,SSIM,0.35280897855054455
Degus,Hole,0.5,Degus_hole_0_5.png,PSNR,10.691481174561883
Degus,Hole,0.6,Degus_hole_0_6.png,LPIPS,0.865470290184021
Degus,Hole,0.6,Degus_hole_0_6.png,SSIM,0.14164441069615605
Degus,Hole,0.6,Degus_hole_0_6.png,PSNR,8.663654674838764
Degus,Hole,0.8,Degus_hole_0_8.png,LPIPS,1.0104990005493164
Degus,Hole,0.8,Degus_hole_0_8.png,SSIM,0.015484195751546694
Degus,Hole,0.8,Degus_hole_0_8.png,PSNR,7.7750701077359095
Degus,Hole,1.0,Degus_hole_1.png,LPIPS,1.0104990005493164
Degus,Hole,1.0,Degus_hole_1.png,SSIM,0.015484195751546694
Degus,Hole,1.0,Degus_hole_1.png,PSNR,7.7750701077359095
Degus,Noise,0.0,Degus_noise_0.bmp,LPIPS,0.0
Degus,Noise,0.0,Degus_noise_0.bmp,SSIM,1.0
Degus,Noise,0.0,Degus_noise_0.bmp,PSNR,inf
Degus,Noise,0.01,Degus_noise_0_01.png,LPIPS,0.00011966644524363801
Degus,Noise,0.01,Degus_noise_0_01.png,SSIM,0.9980745240788726
Degus,Noise,0.01,Degus_noise_0_01.png,PSNR,51.240141816988604
Degus,Noise,0.05,Degus_noise_0_05.png,LPIPS,0.00011782919318648055
Degus,Noise,0.05,Degus_noise_0_05.png,SSIM,0.9980713389522009
Degus,Noise,0.05,Degus_noise_0_05.png,PSNR,51.24296265509735
Degus,Noise,0.1,Degus_noise_0_1.png,LPIPS,0.00012620099005289376
Degus,Noise,0.1,Degus_noise_0_1.png,SSIM,0.9980741521283325
Degus,Noise,0.1,Degus_noise_0_1.png,PSNR,51.24155300589887
Degus,Noise,0.25,Degus_noise_0_25.png,LPIPS,0.00011706261284416541
Degus,Noise,0.25,Degus_noise_0_25.png,SSIM,0.9980726356660193
Degus,Noise,0.25,Degus_noise_0_25.png,PSNR,51.24168186340076
Degus,Noise,0.5,Degus_noise_0_5.png,LPIPS,0.00012210530985612422
Degus,Noise,0.5,Degus_noise_0_5.png,SSIM,0.9974996663856744
Degus,Noise,0.5,Degus_noise_0_5.png,PSNR,50.51234698117348
Degus,Noise,0.8,Degus_noise_0_8.png,LPIPS,0.00012614189472515136
Degus,Noise,0.8,Degus_noise_0_8.png,SSIM,0.9951009213571916
Degus,Noise,0.8,Degus_noise_0_8.png,PSNR,48.35058158506027
Degus,Rotate,0.0,Degus_rotate_0.bmp,LPIPS,0.0
Degus,Rotate,0.0,Degus_rotate_0.bmp,SSIM,1.0
Degus,Rotate,0.0,Degus_rotate_0.bmp,PSNR,inf
Degus,Rotate,1.0,Degus_rotate_1.png,LPIPS,0.07703271508216858
Degus,Rotate,1.0,Degus_rotate_1.png,SSIM,0.397741090209412
Degus,Rotate,1.0,Degus_rotate_1.png,PSNR,18.66153574237086
Degus,Rotate,10.0,Degus_rotate_10.png,LPIPS,0.32353436946868896
Degus,Rotate,10.0,Degus_rotate_10.png,SSIM,0.3084365417908829
Degus,Rotate,10.0,Degus_rotate_10.png,PSNR,14.126682118535774
Degus,Rotate,2.0,Degus_rotate_2.png,LPIPS,0.11008480191230774
Degus,Rotate,2.0,Degus_rotate_2.png,SSIM,0.3738295634974335
Degus,Rotate,2.0,Degus_rotate_2.png,PSNR,17.624653150649554
Degus,Rotate,20.0,Degus_rotate_20.png,LPIPS,0.49129432439804077
Degus,Rotate,20.0,Degus_rotate_20.png,SSIM,0.2637011714637804
Degus,Rotate,20.0,Degus_rotate_20.png,PSNR,12.396377463443029
Degus,Rotate,30.0,Degus_rotate_30.png,LPIPS,0.5823622941970825
Degus,Rotate,30.0,Degus_rotate_30.png,SSIM,0.22980507011020782
Degus,Rotate,30.0,Degus_rotate_30.png,PSNR,11.462541385586778
Degus,Rotate,40.0,Degus_rotate_40.png,LPIPS,0.6394201517105103
Degus,Rotate,40.0,Degus_rotate_40.png,SSIM,0.20373289177572784
Degus,Rotate,40.0,Degus_rotate_40.png,PSNR,10.860257140059426
Degus,Rotate,45.0,Degus_rotate_45.png,LPIPS,0.6653502583503723
Degus,Rotate,45.0,Degus_rotate_45.png,SSIM,0.19241535071550064
Degus,Rotate,45.0,Degus_rotate_45.png,PSNR,10.63117432273797
Degus,Rotate,5.0,Degus_rotate_5.png,LPIPS,0.19782620668411255
Degus,Rotate,5.0,Degus_rotate_5.png,SSIM,0.34242095584574517
Degus,Rotate,5.0,Degus_rotate_5.png,PSNR,15.813861342842142
Degus,Rotate,60.0,Degus_rotate_60.png,LPIPS,0.7088037133216858
Degus,Rotate,60.0,Degus_rotate_60.png,SSIM,0.1652543524789609
Degus,Rotate,60.0,Degus_rotate_60.png,PSNR,10.171100191856226
Degus,Rotate,75.0,Degus_rotate_75.png,LPIPS,0.7298462986946106
Degus,Rotate,75.0,Degus_rotate_75.png,SSIM,0.15055338836938767
Degus,Rotate,75.0,Degus_rotate_75.png,PSNR,9.962457039658826
Degus,Rotate,90.0,Degus_rotate_90.png,LPIPS,0.7291416525840759
Degus,Rotate,90.0,Degus_rotate_90.png,SSIM,0.15131051852355756
Degus,Rotate,90.0,Degus_rotate_90.png,PSNR,9.79247369971981
Degus,Saturation,0.0,Degus_saturation_0.bmp,LPIPS,0.0
Degus,Saturation,0.0,Degus_saturation_0.bmp,SSIM,1.0
Degus,Saturation,0.0,Degus_saturation_0.bmp,PSNR,inf
Degus,Saturation,10.0,Degus_saturation_10.png,LPIPS,0.17161795496940613
Degus,Saturation,10.0,Degus_saturation_10.png,SSIM,0.6334531083212027
Degus,Saturation,10.0,Degus_saturation_10.png,PSNR,17.609175532705677
Degus,Saturation,1.1,Degus_saturation_1_1.png,LPIPS,0.006797295995056629
Degus,Saturation,1.1,Degus_saturation_1_1.png,SSIM,0.9782447891421153
Degus,Saturation,1.1,Degus_saturation_1_1.png,PSNR,31.883977394663127
Degus,Saturation,1.5,Degus_saturation_1_5.png,LPIPS,0.0679728090763092
Degus,Saturation,1.5,Degus_saturation_1_5.png,SSIM,0.754105323990817
Degus,Saturation,1.5,Degus_saturation_1_5.png,PSNR,21.314192518729506
Degus,Saturation,2.0,Degus_saturation_2.png,LPIPS,0.10854767262935638
Degus,Saturation,2.0,Degus_saturation_2.png,SSIM,0.6748974785036159
Degus,Saturation,2.0,Degus_saturation_2.png,PSNR,19.47461623078813
Degus,Saturation,3.0,Degus_saturation_3.png,LPIPS,0.13791793584823608
Degus,Saturation,3.0,Degus_saturation_3.png,SSIM,0.6428623442722577
Degus,Saturation,3.0,Degus_saturation_3.png,PSNR,18.31173906720813
Degus,Saturation,4.0,Degus_saturation_4.png,LPIPS,0.15110327303409576
Degus,Saturation,4.0,Degus_saturation_4.png,SSIM,0.6371501590508671
Degus,Saturation,4.0,Degus_saturation_4.png,PSNR,17.928279146516655
Degus,Saturation,5.0,Degus_saturation_5.png,LPIPS,0.1621326357126236
Degus,Saturation,5.0,Degus_saturation_5.png,SSIM,0.6345977052026703
Degus,Saturation,5.0,Degus_saturation_5.png,PSNR,17.708354157348637
Degus,Saturation,6.0,Degus_saturation_6.png,LPIPS,0.16919687390327454
Degus,Saturation,6.0,Degus_saturation_6.png,SSIM,0.6336934401542463
Degus,Saturation,6.0,Degus_saturation_6.png,PSNR,17.630135525578346
Degus,Saturation,7.0,Degus_saturation_7.png,LPIPS,0.171345055103302
Degus,Saturation,7.0,Degus_saturation_7.png,SSIM,0.6334868821262779
Degus,Saturation,7.0,Degus_saturation_7.png,PSNR,17.611936615557436
Degus,Saturation,8.0,Degus_saturation_8.png,LPIPS,0.1715913563966751
Degus,Saturation,8.0,Degus_saturation_8.png,SSIM,0.6334588969587615
Degus,Saturation,8.0,Degus_saturation_8.png,PSNR,17.609476539814068
Degus,Saturation,9.0,Degus_saturation_9.png,LPIPS,0.17161677777767181
Degus,Saturation,9.0,Degus_saturation_9.png,SSIM,0.6334538932962296
Degus,Saturation,9.0,Degus_saturation_9.png,PSNR,17.6092003194448
Degus,Shift,0.0,Degus_shift_0.bmp,LPIPS,0.0
Degus,Shift,0.0,Degus_shift_0.bmp,SSIM,1.0
Degus,Shift,0.0,Degus_shift_0.bmp,PSNR,inf
Degus,Shift,1.0,Degus_shift_1.png,LPIPS,0.005302091594785452
Degus,Shift,1.0,Degus_shift_1.png,SSIM,0.6862066903120025
Degus,Shift,1.0,Degus_shift_1.png,PSNR,24.4273433645471
Degus,Shift,10.0,Degus_shift_10.png,LPIPS,0.10078407824039459
Degus,Shift,10.0,Degus_shift_10.png,SSIM,0.3637082242986252
Degus,Shift,10.0,Degus_shift_10.png,PSNR,18.03612719009522
Degus,Shift,15.0,Degus_shift_15.png,LPIPS,0.12489759922027588
Degus,Shift,15.0,Degus_shift_15.png,SSIM,0.345116960980945
Degus,Shift,15.0,Degus_shift_15.png,PSNR,17.288400858009297
Degus,Shift,2.0,Degus_shift_2.png,LPIPS,0.01924198679625988
Degus,Shift,2.0,Degus_shift_2.png,SSIM,0.49114700965724817
Degus,Shift,2.0,Degus_shift_2.png,PSNR,21.127465162583412
Degus,Shift,20.0,Degus_shift_20.png,LPIPS,0.14628610014915466
Degus,Shift,20.0,Degus_shift_20.png,SSIM,0.3371077518210295
Degus,Shift,20.0,Degus_shift_20.png,PSNR,16.706564545165932
Degus,Shift,25.0,Degus_shift_25.png,LPIPS,0.16214227676391602
Degus,Shift,25.0,Degus_shift_25.png,SSIM,0.3338939869849751
Degus,Shift,25.0,Degus_shift_25.png,PSNR,16.23838377902367
Degus,Shift,3.0,Degus_shift_3.png,LPIPS,0.03736479952931404
Degus,Shift,3.0,Degus_shift_3.png,SSIM,0.3896831452503684
Degus,Shift,3.0,Degus_shift_3.png,PSNR,19.78494854146874
Degus,Shift,30.0,Degus_shift_30.png,LPIPS,0.18025308847427368
Degus,Shift,30.0,Degus_shift_30.png,SSIM,0.3271998765297561
Degus,Shift,30.0,Degus_shift_30.png,PSNR,15.802780503653935
Degus,Shift,4.0,Degus_shift_4.png,LPIPS,0.05236010253429413
Degus,Shift,4.0,Degus_shift_4.png,SSIM,0.37007610352144904
Degus,Shift,4.0,Degus_shift_4.png,PSNR,19.27448052270162
Degus,Shift,5.0,Degus_shift_5.png,LPIPS,0.06255412101745605
Degus,Shift,5.0,Degus_shift_5.png,SSIM,0.37498503898728375
Degus,Shift,5.0,Degus_shift_5.png,PSNR,19.020338806093527
Degus,Shift,8.0,Degus_shift_8.png,LPIPS,0.08923503756523132
Degus,Shift,8.0,Degus_shift_8.png,SSIM,0.3743663400978268
Degus,Shift,8.0,Degus_shift_8.png,PSNR,18.403576886424844
Hotdog,Blur,0.0,Hotdog_blur_0.bmp,LPIPS,0.0
Hotdog,Blur,0.0,Hotdog_blur_0.bmp,SSIM,1.0
Hotdog,Blur,0.0,Hotdog_blur_0.bmp,PSNR,inf
Hotdog,Blur,1.0,Hotdog_blur_1.png,LPIPS,0.00010171809117309749
Hotdog,Blur,1.0,Hotdog_blur_1.png,SSIM,0.9715424251517999
Hotdog,Blur,1.0,Hotdog_blur_1.png,PSNR,39.953767677456995
Hotdog,Blur,10.0,Hotdog_blur_10.png,LPIPS,0.12640413641929626
Hotdog,Blur,10.0,Hotdog_blur_10.png,SSIM,0.8447917428200952
Hotdog,Blur,10.0,Hotdog_blur_10.png,PSNR,28.63325137753216
Hotdog,Blur,100.0,Hotdog_blur_100.png,LPIPS,0.7397469282150269
Hotdog,Blur,100.0,Hotdog_blur_100.png,SSIM,0.778725557306005
Hotdog,Blur,100.0,Hotdog_blur_100.png,PSNR,19.87948606957106
Hotdog,Blur,100.0,Hotdog_blur_100_0.png,LPIPS,0.7397469282150269
Hotdog,Blur,100.0,Hotdog_blur_100_0.png,SSIM,0.778725557306005
Hotdog,Blur,100.0,Hotdog_blur_100_0.png,PSNR,19.87948606957106
Hotdog,Blur,10.0,Hotdog_blur_10_0.png,LPIPS,0.12640413641929626
Hotdog,Blur,10.0,Hotdog_blur_10_0.png,SSIM,0.8447917428200952
Hotdog,Blur,10.0,Hotdog_blur_10_0.png,PSNR,28.63325137753216
Hotdog,Blur,15.0,Hotdog_blur_15.png,LPIPS,0.2353094220161438
Hotdog,Blur,15.0,Hotdog_blur_15.png,SSIM,0.8264064729100581
Hotdog,Blur,15.0,Hotdog_blur_15.png,PSNR,26.8422462984391
Hotdog,Blur,1.0,Hotdog_blur_1_0.png,LPIPS,0.00010171809117309749
Hotdog,Blur,1.0,Hotdog_blur_1_0.png,SSIM,0.9715424251517999
Hotdog,Blur,1.0,Hotdog_blur_1_0.png,PSNR,39.953767677456995
Hotdog,Blur,2.0,Hotdog_blur_2.png,LPIPS,0.00101596734020859
