image_id,distortion_id,psnr_skimage,psnr_sewar,psnr_manual
20,21,0.377853,0.166337,0.209566
20,22,0.317021,0.189761,0.196909
20,23,0.310547,0.296306,0.242145
20,24,0.526813,0.520486,0.515125
21,01,0.290007,0.202828,0.186626
21,02,0.237179,0.172515,0.148158
21,03,0.470265,0.48237,0.350042
21,04,0.037543,0.009844,0.016227
21,05,0.353022,0.250195,0.269733
21,06,0.293555,0.206837,0.188623
21,07,0.379809,0.268292,0.187777
21,08,0.439096,0.527152,0.400143
21,09,0.506866,0.637913,0.407027
21,10,0.563969,0.401776,0.319692
21,11,0.577486,0.689858,0.511663
21,12,0.28561,0.230717,0.162478
21,13,0.428415,0.421443,0.274133
21,14,0.101049,0.0864,0.049042
21,15,0.025072,0.065261,0.02642
21,16,0.041843,0.048663,0.045319
21,17,0.103735,0.120444,0.092796
21,18,0.309545,0.278222,0.208102
21,19,0.280969,0.223177,0.19028
21,20,0.28637,0.142317,0.106316
21,21,0.431459,0.308396,0.236995
21,22,0.346073,0.224969,0.185868
21,23,0.36887,0.502993,0.249086
21,24,0.578693,0.629665,0.464383
22,01,0.249752,0.15562,0.174293
22,02,0.193818,0.11664,0.126064
22,03,0.446489,0.458259,0.304866
22,04,0.044937,0.014669,0.025406
22,05,0.309631,0.219312,0.259957
22,06,0.281932,0.222335,0.180327
22,07,0.377967,0.223507,0.177817
22,08,0.441994,0.519993,0.432059
22,09,0.502755,0.486553,0.385371
22,10,0.564143,0.35066,0.326699
22,11,0.696144,0.815882,0.814042
22,12,0.317427,0.250595,0.163389
22,13,0.411655,0.331212,0.220996
22,14,0.131042,0.092992,0.058161
22,15,0.024986,0.063216,0.026467
22,16,0.033211,0.044041,0.04779
22,17,0.083841,0.098091,0.076578
22,18,0.209404,0.268195,0.190668
22,19,0.215778,0.14329,0.149715
22,20,0.31293,0.150361,0.113268
22,21,0.464094,0.299163,0.252063
22,22,0.359857,0.259016,0.193704
22,23,0.485189,0.490515,0.407654
22,24,0.668062,0.747071,0.67787
23,01,0.328152,0.269038,0.259823
23,02,0.249383,0.201594,0.210548
23,03,0.465194,0.492453,0.370894
23,04,0.047256,0.012307,0.025116
23,05,0.376457,0.325252,0.353007
23,06,0.350319,0.30786,0.28178
23,07,0.432771,0.274609,0.259013
23,08,0.298541,0.257935,0.262499
23,09,0.372407,0.261818,0.22712
23,10,0.518566,0.355828,0.342792
23,11,0.536654,0.536197,0.518574
23,12,0.377699,0.339044,0.228517
23,13,0.442911,0.40975,0.331856
23,14,0.079909,0.046078,0.039664
23,15,0.024656,0.032929,0.020339
23,16,0.038441,0.02739,0.037972
23,17,0.076445,0.082059,0.072944
23,18,0.073392,0.089311,0.059028
23,19,0.323632,0.271368,0.251529
23,20,0.343656,0.186226,0.152454
23,21,0.46052,0.319408,0.305299
23,22,0.321172,0.166568,0.218118
23,23,0.318903,0.277573,0.254273
23,24,0.516853,0.486265,0.475537
24,01,0.294193,0.196249,0.257999
24,02,0.218387,0.149718,0.18575
24,03,0.495339,0.541181,0.42132
24,04,0.037094,0.00726,0.017483
24,05,0.365809,0.255588,0.380837
24,06,0.293815,0.229439,0.246783
24,07,0.381802,0.25969,0.202297
24,08,0.453188,0.526784,0.510712
24,09,0.53048,0.642862,0.438846
24,10,0.529317,0.295981,0.253525
24,11,0.653292,0.808354,0.780092
24,12,0.370545,0.258428,0.235217
24,13,0.332806,0.384284,0.26847
24,14,0.103473,0.06779,0.042727
24,15,0.033936,0.094766,0.044102
24,16,0.032981,0.046982,0.057767
24,17,0.071143,0.094542,0.064284
24,18,0.211764,0.182809,0.158684
24,19,0.27027,0.177358,0.235028
24,20,0.317547,0.162266,0.169141
24,21,0.495272,0.329671,0.375785
24,22,0.428058,0.298308,0.277303
24,23,0.487039,0.595306,0.5001
24,24,0.640367,0.624945,0.547766
25,01,0.21168,0.110989,0.15235
25,02,0.170542,0.080769,0.116877
25,03,0.318052,0.229437,0.237238
25,04,0.025198,0.011743,0.01311
25,05,0.273273,0.144452,0.211584
25,06,0.245464,0.136114,0.175331
25,07,0.170361,0.115158,0.100948
25,08,0.370104,0.485154,0.297706
25,09,0.286123,0.230789,0.169653
25,10,0.235967,0.135557,0.134644
25,11,0.096415,0.029234,0.031749
25,12,0.059716,0.033714,0.023399
25,13,0.146515,0.06916,0.082956
25,14,0.061011,0.032692,0.029362
25,15,0.020724,0.0192,0.013536
25,16,0.030519,0.025162,0.021999
25,17,0.057829,0.057269,0.054007
25,18,0.081109,0.077811,0.063628
25,19,0.207204,0.106964,0.145169
25,20,0.04593,0.010934,0.012893
25,21,0.223328,0.087395,0.127251
25,22,0.188214,0.06217,0.114291
25,23,0.018237,0.013706,0.00555
25,24,0.24769,0.171405,0.134636
